source_id,section_id,grade,verification,role,accepted_claim,evidence_boundary,original_followup,status,review_file
B0091,1.5,A,V2,documented_and_uncertain_collective_authorship,多数Guild产品不能牢靠归于Ashbee，工匠、助理与共同设计必须逐件区分,作者仍为叙述便利作出部分归属推定,按签名图、目录、工场记录和对象痕迹分级归属,ACCEPTED_WITH_AUTHORSHIP_CAUTION,D:\Design-history-知识库\教材章节知识模型转换\11_语义复核批次\BATCH-002-CH01-EXPANDED\mappings\B0091_章节映射.csv
B0091,1.6,A,V2,school_guild_designer_craftsman_director_and_company_roles,School、Guild、Hon. Director、craftsman、designer与limited company展示职业和组织称谓竞争,角色名称不自动说明技能边界、控制权或现代设计师身份,补章程、职位、工资、课程和同期用语,ACCEPTED_WITH_CONCEPT_HISTORY_FOLLOWUP,D:\Design-history-知识库\教材章节知识模型转换\11_语义复核批次\BATCH-002-CH01-EXPANDED\mappings\B0091_章节映射.csv
B0091,2.2,A,V2,technical_education_school_policy_and_funding,School资助争议显示技术教育法律、公共拨款和生产联系如何界定制度合法性,不能把关闭只归于个人阻挠或法律单因,补LCC报告、申请、检查、预算、课程与学生结果,ACCEPTED_WITH_POLICY_FOLLOWUP,D:\Design-history-知识库\教材章节知识模型转换\11_语义复核批次\BATCH-002-CH01-EXPANDED\mappings\B0091_章节映射.csv
B0091,2.3,A,V2,arts_crafts_labour_ethic_tested_by_enterprise,Guild把满意劳动理想置于合作制、工资、订单、管理和资本的实际检验中,共同体叙事不能遮蔽权力不对称、奢侈品市场与成员分歧,与成员材料、账簿、工时、客户和同业比较互证,ACCEPTED_AS_CORE_CASE,D:\Design-history-知识库\教材章节知识模型转换\11_语义复核批次\BATCH-002-CH01-EXPANDED\mappings\B0091_章节映射.csv
B0091,2.4,A,V2,shop_commissions_stock_retail_competition_and_market,商店、委托、广告、库存、价格、零售竞争和客户距离共同影响Guild生存,Crawford的市场解释仍须回完整账簿且购买不等于使用接受,补销售、成本、退货、客户书信和消费记录,ACCEPTED_WITH_MARKET_FOLLOWUP,D:\Design-history-知识库\教材章节知识模型转换\11_语义复核批次\BATCH-002-CH01-EXPANDED\mappings\B0091_章节映射.csv
B0091,2.5,B,V2,architecture_furniture_metalwork_printing_and_place,建筑、家具、金属、珠宝、印刷和场所被纳入跨媒介工艺实践,视觉与风格判断未逐图核验且归属不一,补完整图版、对象、委托、制作和使用情境,ACCEPTED_WITH_OBJECT_FOLLOWUP,D:\Design-history-知识库\教材章节知识模型转换\11_语义复核批次\BATCH-002-CH01-EXPANDED\mappings\B0091_章节映射.csv
B0091,2.6,C,V2,empire_travel_and_craft_revival_as_actor_history,Ashbee在南非、开罗与耶路撒冷等活动可用于研究英国工艺改革与帝国治理的接触,传主规划和复兴话语不能代表当地需求或文化连续性,补地方档案、当地行动者、委托、劳动和来源社群材料,CONTEXT_ONLY_WITH_COLONIAL_AUDIT,D:\Design-history-知识库\教材章节知识模型转换\11_语义复核批次\BATCH-002-CH01-EXPANDED\mappings\B0091_章节映射.csv
B0091,2.7,B,V2,britain_us_germany_austria_and_local_translation,展览、出版、旅行、个人网络和工场比较显示工艺思想跨境流动并被重新解释,名人接触或形式相似不能证明直接影响和广泛接受,补书信、展览目录、销售、评论、教学与地方实践,ACCEPTED_WITH_TRANSFER_FOLLOWUP,D:\Design-history-知识库\教材章节知识模型转换\11_语义复核批次\BATCH-002-CH01-EXPANDED\mappings\B0091_章节映射.csv
B0092,15.1,C,V2,critical_postcritical_debate,21世纪初美国建筑理论'批判vs后批判'之争：批判性（Eisenman-Hays）vs投射性（Speaks、Somol&Whiting）——15.1批判性设计谱系,作者论争综述（2004）；论争有文献记录,分析报告,ACCEPTED_AS_SUPPORTING_SOURCE,D:\Design-history-知识库\教材章节知识模型转换\11_语义复核批次\BATCH-021-CH16-DEEP\mappings\B0092_章节映射.csv
B0092,15.1,C,V2,tafuri_legacy,论争双方均未真正摆脱Tafuri思想遗产的引力——'抵抗'与'效能'之间的第三条路径——15.1批判理论源头,作者论述（2004）；谱系学考掘,分析报告,ACCEPTED_AS_SUPPORTING_SOURCE,D:\Design-history-知识库\教材章节知识模型转换\11_语义复核批次\BATCH-021-CH16-DEEP\mappings\B0092_章节映射.csv
B0092,15.1,C,V2,projective_pragmatism,'投射性建筑'若无'投射性理论'支撑将沦为'仅仅是实用主义'与'仅仅是装饰性'——15.1批判的限度警示,作者论述（2004）；规范性主张,分析报告,ACCEPTED_AS_SUPPORTING_SOURCE,D:\Design-history-知识库\教材章节知识模型转换\11_语义复核批次\BATCH-021-CH16-DEEP\mappings\B0092_章节映射.csv
B0096,14.2,B,V2,interaction_design_laws,交互设计法则：Fitts定律、Hick定律、神奇数字七、Tesler复杂性守恒定律、Poka-Yoke防错原则——交互范式原则,设计法则汇编（2009）；法则的适用范围以HCI研究为准,Ch7分析报告,ACCEPTED_AS_SUPPORTING_SOURCE,D:\Design-history-知识库\教材章节知识模型转换\11_语义复核批次\BATCH-016-CH14-DIGITAL\mappings\B0096_章节映射.csv
B0096,14.3,B,V2,four_methodologies,交互设计四种方法论（用户中心UCD/活动中心ACD/系统设计/天才设计）——方法谱系,方法框架（2009）；方法选择情境以实践为准,Ch2分析报告,ACCEPTED_AS_SUPPORTING_SOURCE,D:\Design-history-知识库\教材章节知识模型转换\11_语义复核批次\BATCH-016-CH14-DIGITAL\mappings\B0096_章节映射.csv
B0096,14.3,C,V2,design_process_flow,交互设计流程（策略→研究→分析→构思→细化→原型与测试）——专业流程系统化,流程指南（2009）；2000年代末学科系统化剪影,Ch3-8分析报告,ACCEPTED_AS_SUPPORTING_SOURCE,D:\Design-history-知识库\教材章节知识模型转换\11_语义复核批次\BATCH-016-CH14-DIGITAL\mappings\B0096_章节映射.csv
B0096,14.7,C,V2,design_ethics,为善而设计：IBM为纳粹设计集中营编号系统的伦理警示——设计伦理命题,后记论述（2009）；伦理案例的历史细节以专史为准,后记分析报告,ACCEPTED_AS_SUPPORTING_SOURCE,D:\Design-history-知识库\教材章节知识模型转换\11_语义复核批次\BATCH-016-CH14-DIGITAL\mappings\B0096_章节映射.csv
B0097,0.4,X,V2,missing_visual_type_specimens,当前文件不能验证字体造型、版面、可读性或图版并置所支持的视觉判断,367幅图版缺失且正文错序重复,返回完整扫描本和实际图版后重新做对象核验,EXCLUDE_VISUAL_CLAIMS,D:\Design-history-知识库\教材章节知识模型转换\11_语义复核批次\BATCH-002-CH01-EXPANDED\mappings\B0097_章节映射.csv
B0097,0.5,B,V2,specimens_letters_law_and_books_as_sources,字体标本、印本、书信、铸字档案与法规可构成多类印刷史证据,当前转换损坏且图版缺失所以仅作来源路由,回完整版次、签名本、图版与档案原件,ACCEPTED_WITH_VERIFICATION_GAP,D:\Design-history-知识库\教材章节知识模型转换\11_语义复核批次\BATCH-002-CH01-EXPANDED\mappings\B0097_章节映射.csv
B0097,0.6,A,V2,practitioner_preference_national_and_corpus_bias,实践者偏好、民族传统框架、欧美范围和文件残缺会系统影响叙事,识别偏差不能自动决定哪些字体判断错误,补较新字体史、非拉丁传统、劳动史和完整图版,ACCEPTED_AS_EVIDENCE_AUDIT,D:\Design-history-知识库\教材章节知识模型转换\11_语义复核批次\BATCH-002-CH01-EXPANDED\mappings\B0097_章节映射.csv
B0097,1.1,B,V2,apprenticeship_typefounding_and_printshop_knowledge,字冲字模铸字排字与印刷的技能通过学徒、工场和跨境工匠流动传递,材料集中欧洲印刷业且末章以法国为主,补合同、工具、作坊账簿和其他地区印刷史,ACCEPTED_AS_SUPPORT,D:\Design-history-知识库\教材章节知识模型转换\11_语义复核批次\BATCH-002-CH01-EXPANDED\mappings\B0097_章节映射.csv
B0097,1.3,A,V2,punch_matrix_type_composition_and_supervision,字体从字冲、字模、铸造到排字印刷的工序分离会重组形式决策、所有权和监督,缺失图版使具体字形责任和视觉后果不可核,补字体样张、订单、铸造记录、版面和工序签记,ACCEPTED_WITH_OBJECT_FOLLOWUP,D:\Design-history-知识库\教材章节知识模型转换\11_语义复核批次\BATCH-002-CH01-EXPANDED\mappings\B0097_章节映射.csv
B0097,1.5,A,V2,distributed_typographic_authorship,字冲雕刻者、铸字商、印刷商、出版者、排字工和复兴者共同塑造字体与书籍,Updike常把品质重新集中到少数大师和印刷商判断,补普通工人、女性、企业账目、客户和读者材料,ACCEPTED_WITH_COUNTERARGUMENT,D:\Design-history-知识库\教材章节知识模型转换\11_语义复核批次\BATCH-002-CH01-EXPANDED\mappings\B0097_章节映射.csv
B0097,1.6,A,V2,printer_typefounder_designer_and_professional_identity,印刷商、铸字商、工匠、艺术家和专业人士的自我定义可补设计职业分化前史,作者的professional优于trade是1922年规范立场而非中性演进,补行业组织、职业统计、教育和同时代反方文本,ACCEPTED_WITH_CONCEPT_HISTORY_FOLLOWUP,D:\Design-history-知识库\教材章节知识模型转换\11_语义复核批次\BATCH-002-CH01-EXPANDED\mappings\B0097_章节映射.csv
B0097,1.7,B,V2,crossnational_type_trade_and_regulation,字体、字模、工匠与印刷规范在荷英法西美之间移动并受国家制度重组,范围不含全球主要非拉丁印刷传统,补东亚、南亚、伊斯兰和殖民印刷区域史,ACCEPTED_AS_SUPPORT,D:\Design-history-知识库\教材章节知识模型转换\11_语义复核批次\BATCH-002-CH01-EXPANDED\mappings\B0097_章节映射.csv
B0097,2.3,B,V2,morris_printing_and_labor_ideal_as_participant_history,Updike对Morris印刷与劳动理想的评价可作为1922年实践者解释和复兴史线索,不是Morris劳动实践、读者接受或社会主义成效的一手证明,回Kelmscott印本、账簿、工人材料和Morris原文,ACCEPTED_AS_HISTORIOGRAPHY,D:\Design-history-知识库\教材章节知识模型转换\11_语义复核批次\BATCH-002-CH01-EXPANDED\mappings\B0097_章节映射.csv
B0097,2.5,B,V2,type_reviving_book_unity_and_private_press,Caslon、Fell与私人出版社复兴说明字体、版式、装饰和出版共同构成整体书籍设计,缺图使具体视觉效果与可读性不可验证,补完整图版、原印本、成本、发行和读者材料,ACCEPTED_WITH_OBJECT_FOLLOWUP,D:\Design-history-知识库\教材章节知识模型转换\11_语义复核批次\BATCH-002-CH01-EXPANDED\mappings\B0097_章节映射.csv
B0097,2.7,B,V2,type_matrices_printers_and_revival_across_borders,字模、工匠、字体复兴和出版模式的跨境流动包含选择、修改与制度采用,不能以民族风格词汇或形式相似直接证明影响,补交易、书信、人员迁移、样张和地方接受,ACCEPTED_AS_SUPPORT,D:\Design-history-知识库\教材章节知识模型转换\11_语义复核批次\BATCH-002-CH01-EXPANDED\mappings\B0097_章节映射.csv
B0099,0.6,A,V2,totalitarianism_model_critique,"对冷战""极权主义模型""的方法论解构：社会主义空间不是铁板一块的权力投射，日常史方法恢复被极权叙事抹去的行动者能动性——证据偏差方法论案例",史学方法论命题；适用于8.1—8.3的史料使用,导论分析报告,ACCEPTED_AS_CORE_SOURCE,D:\Design-history-知识库\教材章节知识模型转换\11_语义复核批次\BATCH-010-CH08-COLDWAR\mappings\B0099_章节映射.csv
B0099,8.1,A,V2,pioneer_palace_children_space,"莫斯科先锋宫（1958—62）以""儿童共和国""理念取代斯大林式纪念碑性建筑；赫鲁晓夫1962年6月1日剪彩——社会主义公共系统与儿童空间的制度个案","建筑档案（PPA、RGALI）充分；""儿童共和国""理念成效无独立验证",第8章分析报告（Reid）,ACCEPTED_AS_CORE_SOURCE,D:\Design-history-知识库\教材章节知识模型转换\11_语义复核批次\BATCH-010-CH08-COLDWAR\mappings\B0099_章节映射.csv
B0099,8.1,B,V2,everyday_ideological_tension,社会主义空间中意识形态铭刻与日常漠视的张力：国家战略（strategy）与民间战术（tactic）持续博弈，空间并非国家意志单向投射,导论理论框架；以Bulatov画作为例证,导论分析报告,ACCEPTED_AS_SUPPORTING_SOURCE,D:\Design-history-知识库\教材章节知识模型转换\11_语义复核批次\BATCH-010-CH08-COLDWAR\mappings\B0099_章节映射.csv
B0099,8.2,A,V2,kommunalka_public_privacy,"苏联公共公寓（коммуналка）中的""公共隐私""：个人生活被强制暴露于集体监控之下，居民通过去人格化与象征性边界维护私人领域；1931年列宁格勒人均居住面积6.7平方米、1989年公共公寓居民仍占全市23.8%",基于1996—1999年圣彼得堡38次深度访谈与参与观察；个案样本有限，不可外推全苏联,第10章分析报告（Gerasimova）,ACCEPTED_AS_CORE_SOURCE,D:\Design-history-知识库\教材章节知识模型转换\11_语义复核批次\BATCH-010-CH08-COLDWAR\mappings\B0099_章节映射.csv
B0099,8.2,A,V2,dacha_private_publicness,"苏联dacha（乡间别墅）催生""私人公共性""：私人财产却形成独立于党—国机构的社群形态与互助网络；dacha激发私有财产冲动与""庄园主""意识，与集体主义理想背道而驰","档案+访谈证据充分；""背道而驰""为作者解释命题",第6章分析报告（Lovell）,ACCEPTED_AS_CORE_SOURCE,D:\Design-history-知识库\教材章节知识模型转换\11_语义复核批次\BATCH-010-CH08-COLDWAR\mappings\B0099_章节映射.csv
B0099,8.2,A,V2,chata_privatized_citizenship,"捷克chata文化培育""私人化的公民身份""：政权容忍甚至鼓励私人周末别墅以换取政治消极顺从（""拥有自己房子的人没有时间当共产党""）；同时chata建造催生对国家财产的系统性偷窃与时间盗用",个案分析（1970s正常化时期）；美国郊区类比为作者引证,第7章分析报告（Bren）,ACCEPTED_AS_CORE_SOURCE,D:\Design-history-知识库\教材章节知识模型转换\11_语义复核批次\BATCH-010-CH08-COLDWAR\mappings\B0099_章节映射.csv
B0099,8.2,B,V2,warsaw_interiors_private_spaces,"华沙公寓室内：斯大林时期""私人""被压抑，解冻时期通过《Ty i Ja》等杂志公开""为私人发声""；M2/M3标准公寓为社会主义标准化住宅个案",杂志文本与图像分析；与B0100共享华沙室内对象只计一份P0,第9章分析报告（Crowley）,ACCEPTED_AS_SUPPORTING_SOURCE,D:\Design-history-知识库\教材章节知识模型转换\11_语义复核批次\BATCH-010-CH08-COLDWAR\mappings\B0099_章节映射.csv
